id,category,difficulty,question,expected_route,expected_sources,predicted_sources,router_correct,router_accuracy,route_type,returned_ids,returned_citations,recall_at_5,mrr,ndcg_at_5,citation_accuracy,metric_source,judge_relevance_grades,judge_reason,judge_error,latency_ms,answer,error
HAD-M-03,Hadith,Medium,ما الحديث الذي يذكر فضل صلاة الجماعة؟,Hadith,hadith,quran + hadith,False,0.0,multi_source,34292 | 34305 | c14506df-596d-43e6-8195-024fb5a7fb16 | a5460513-db42-46d8-9257-79bd05caaa37 | 34289,[صحيح مسلم 649] | [تخريج المسند لشعيب 9150] | [الترغيب والترهيب 1/200] | [شرح السنة 2/364],1.0,1.0,1.0,1.0,llm_judge,,,,52218.58,"لقد حث النبي ﷺ على صلاة الجماعة وبين فضلها العظيم، حيث جعلها تفضل صلاة الفرد بـ 25 أو 27 درجة. ومن الأحاديث التي تذكر هذا الفضل ما رواه أبو هريرة رضي الله عنه أن النبي ﷺ قال: ""صلاة الرجل في جماعة تزيد على صلاته في بيته، وصلاته في سوقه، بضعاً وعشرين درجة"".

وفيما يلي تفصيل لبعض الأحاديث الواردة في هذا الشأن:

1. الحديث الأول:
- النص أو معناه: ""صلاة الرجل في جماعة تزيد على صلاته في بيته، وصلاته في سوقه، بضعاً وعشرين درجة، وذلك أن أحدهم إذا توضأ فأحسن الوضوء، ثم أتى المسجد لا ينهزه إلا الصلاة، لا يريد إلا الصلاة، فلم يخط خطوة إلا رفع له بها درجة، وحط عنه بها خطيئة، حتى يدخل المسجد، فإذا دخل المسجد كان في الصلاة ما كانت الصلاة هي تحبسه، والملائكة يصلون على أحدكم ما دام في مجلسه الذي صلى فيه يقولون: اللهم ارحمه، اللهم اغفر له، اللهم تب عليه، ما لم يؤذ فيه، ما لم يحدث فيه"".
- شرح مختصر: يبين الحديث أن صلاة الجماعة أفضل من صلاة المنفرد بـ 25 أو 27 درجة، وأن هذا الأجر يشمل خطوات المشي إلى المسجد، وكون المصلي في صلاة ما دام ينتظرها، ودعاء الملائكة له بالرحمة والمغفرة ما لم يحدث أو يؤذِ.
- الدلالة: يوضح الحديث عظم أجر صلاة الجماعة وأسباب تفضيلها، منها إسباغ الوضوء، والمشي للمسجد، وانتظار الصلاة، ودعاء الملائكة.
- المرجع: [صحيح مسلم 649].

2. الحديث الثاني:
- النص أو معناه: ""فضل صلاة الجماعة على صلاة أحدكم وحده خمسة وعشرون جزءاً"".
- شرح مختصر: يشير الحديث إلى أن صلاة الجماعة تفضل صلاة الفرد بـ 25 درجة، مع التنبيه إلى أن اختلاف الروايات بين 25 و27 درجة يعود لاختلاف أحوال المصلين وكمال صلاتهم وخشوعهم.
- الدلالة: تأكيد على التفاوت في الأجر بين صلاة الجماعة وصلاة المنفرد.
- المرجع: [تخريج المسند لشعيب 9150]، [صحيح مسلم 649]، [الترغيب والترهيب 1/200]، [شرح السنة 2/364].",
HAD-M-04,Hadith,Medium,ما الحديث الذي يبين حق الطريق وآدابه؟,Hadith,hadith,hadith,True,1.0,single_source,49774 | 49776 | 49777 | 50214 | 50297,[صحيح البخاري 6229] | [صحيح الأدب المفرد 877] | [صحيح أبي داود 4815] | [تخريج المسند لشعيب 11309] | [تخريج مشكل الآثار 169],1.0,1.0,1.0,1.0,llm_judge,,,,50216.89,"لقد بيّن النبي صلى الله عليه وسلم آداب الطريق وحقوقه في الحديث الذي رواه أبو سعيد الخدري رضي الله عنه، حيث حذّر من الجلوس في الطرقات لما قد يترتب عليه من أذى أو فتنة، وأرشد من اضطر للجلوس فيها إلى إعطاء الطريق حقه.

### حقوق الطريق وآدابه
وفقاً لما ورد في الحديث، فإن حق الطريق يتمثل في خمسة أمور أساسية:
1. غض البصر: كف البصر عما لا يحل النظر إليه أو ما يخشى منه الفتنة.
2. كف الأذى: الامتناع عن إيذاء المارة بأي قول أو فعل، سواء كان باللسان أو اليد، ويشمل ذلك عدم تضييق الطريق أو إلقاء ما يضر المارة.
3. رد السلام: وهو واجب على الجالس، وفيه إكرام للمارّ وإشاعة للألفة والمحبة.
4. الأمر بالمعروف: توجيه الناس للخير وبذل النصيحة بأسلوب حسن.
5. النهي عن المنكر: تنبيه المخطئ وتحذيره من المنكر بأسلوب لا يترتب عليه منكر أكبر.

كما يُستفاد من الحديث أن هذه الآداب تشمل أيضاً حسن المعاملة، وإرشاد ابن السبيل، وإغاثة الملهوف، وإعانة المظلوم، وغيرها من صور الإحسان للمارة.",
HAD-M-05,Hadith,Medium,ما الحديث الذي يذكر فضل صيام يوم عرفة؟,Hadith,hadith,quran + hadith,False,0.0,multi_source,146641 | 12486 | 55da241e-5781-471c-8f9c-553c36437f9d | 8f6d2019-f61a-4229-95ac-e4fe4d47e797 | 12523,[صحيح ابن حبان 3632] | [صحيح الترمذي 749],0.0,0.0,0.0,0.0,llm_judge,,,,56267.53,"ورد فضل صيام يوم عرفة في الحديث النبوي الشريف الذي يرويه الصحابي أبو قتادة رضي الله عنه عن النبي صلى الله عليه وسلم، حيث بين فيه أن صيام هذا اليوم يكفر ذنوب سنتين. 

### الحديث النبوي
- **النص أو معناه**: عن أبي قتادة رضي الله عنه أن النبي صلى الله عليه وسلم سُئل عن صيام يوم عرفة، فقال: ""صيامُ يومِ عرفةَ، إنِّي أحتسِبُ على اللهِ أنْ يُكفِّرَ السَّنةَ الَّتي قبْلَه والسَّنةَ الَّتي بعدَه"".
- **شرح مختصر**: يوضح الحديث أن صيام يوم التاسع من ذي الحجة لغير الحاج يترتب عليه أجر عظيم من الله تعالى، وهو تكفير ذنوب السنة الماضية والسنة الآتية، وهذا التكفير محمول على الصغائر دون الكبائر التي تحتاج إلى توبة.
- **الدلالة**: الحديث صريح في بيان الفضل الخاص بصيام يوم عرفة، وهو من الأعمال التي يرجى بها مغفرة الذنوب.
[صحيح ابن حبان 3632]، [صحيح الترمذي 749].",
HAD-H-01,Hadith,Hard,ما الأحاديث التي تفرق بين الإيمان والإسلام والإحسان؟,Hadith,hadith,hadith,True,1.0,single_source,40176 | 69767 | 41307 | 40180 | 69690,[صحيح البخاري 50] | [تخريج المسند لشعيب 5856],1.0,1.0,1.0,1.0,llm_judge,,,,10367.15,"الحديث الذي يفرق بين الإيمان والإسلام والإحسان هو ما يُعرف بـ ""حديث جبريل""، وهو حديث عظيم القدر اشتمل على أصول الدين وقواعده، حيث جاء جبريل عليه السلام إلى النبي صلى الله عليه وسلم في صورة رجل ليعلم الناس دينهم. 

### مراتب الدين في حديث جبريل:

**1. الإسلام:**
هو الأعمال الظاهرة، وقد عرّفه النبي صلى الله عليه وسلم بأنه: ""أن تعبد الله ولا تشرك به شيئًا، وتقيم الصلاة، وتؤدي الزكاة المفروضة، وتصوم رمضان"" [صحيح البخاري 50]، وفي رواية أخرى: ""وتحج البيت"" [تخريج المسند لشعيب 5856].

**2. الإيمان:**
هو التصديق الباطن وأعمال القلب، وقد عرّفه النبي صلى الله عليه وسلم بأنه: ""أن تؤمن بالله، وملائكته، وكتبه، ورسله، وتؤمن بالبعث"" [صحيح البخاري 50]، وفي رواية أخرى زاد: ""والقدر كله، خيره وشره"" [تخريج المسند لشعيب 5856].

**3. الإحسان:**
هو أعلى مراتب الدين، وهو إخلاص العبادة ومراقبة الله، وعرّفه النبي صلى الله عليه وسلم بقوله: ""أن تعبد الله كأنك تراه، فإن لم تكن تراه فإنه يراك"" [صحيح البخاري 50].

### دلالات الحديث:
يُستفاد من هذا الحديث أن الإسلام والإيمان إذا قُرنا ببعضهما كان لكل منهما معنى، فإذا أُفرد أحدهما دخل فيه ما يدخل في الآخر. كما يبيّن الحديث عِظم الإخلاص والمراقبة، وأدب طالب العلم، وأن العلم يُنتفع به السائل والمجيب [صحيح البخاري 50].",
HAD-H-02,Hadith,Hard,ما الأحاديث التي تذكر مراتب تغيير المنكر باليد واللسان والقلب؟,Hadith,hadith,hadith,True,1.0,single_source,92948 | 92936 | 92942 | 92943 | 41103,[صحيح الترغيب 2302] | [صحيح النسائي 5024] | [صحيح ابن ماجه 3258] | [أحكام القرآن لابن العربي 2/227] | [تخريج المسند لشعيب 11460],1.0,1.0,1.0,1.0,llm_judge,,,,43724.25,"وردت مراتب تغيير المنكر في حديث نبوي شريف رواه أبو سعيد الخدري رضي الله عنه، حيث بيّن النبي صلى الله عليه وسلم التدرج في الإنكار بحسب الاستطاعة والقدرة. 

### مراتب تغيير المنكر
تتحدد مراتب الإنكار في ثلاث درجات أساسية:
1. **التغيير باليد:** لمن كان له قوة وسلطة وقدرة على إزالة المنكر فعلياً.
2. **التغيير باللسان:** لمن لم يستطع التغيير باليد، فيقوم بالوعظ والتذكير والنصح.
3. **التغيير بالقلب:** وهو أدنى مراتب الإيمان، حيث يكره المؤمن المنكر بقلبه ويعزم على إزالته لو استطاع، وليس وراء ذلك من الإيمان حبة خردل.

### الحديث النبوي
- **النص:** ""مَن رَأى منكم مُنكَرًا فلْيُغيِّرْه بيَدِه، فإنْ لم يَستَطِعْ فبِلِسانِه، فإنْ لم يَستَطِعْ فبِقَلْبِه، وذلك أضعَفُ الإيمانِ"".
- **شرح مختصر:** يؤكد الحديث على وجوب الأمر بالمعروف والنهي عن المنكر كجزء من الإيمان، مع مراعاة التدرج والقدرة؛ فمن لم يستطع الإنكار باليد انتقل للسان، فإن عجز انتقل للقلب، وهو أضعف درجات الإيمان في هذا الباب.
- **الدلالة:** يوضح الحديث أن الإنكار واجب على كل مسلم بحسب طاقته، وأن العجز عن التغيير باليد أو اللسان لا يسقط وجوب الإنكار القلبي.

[تخريج المسند لشعيب 11460]، [صحيح الترغيب 2302]، [صحيح النسائي 5024]، [صحيح ابن ماجه 3258]، [أحكام القرآن لابن العربي 2/227].",
HAD-H-03,Hadith,Hard,ما الأحاديث التي تبين فضل الصدقة ولو بالقليل؟,Hadith,hadith,hadith,True,1.0,single_source,64608 | 123036 | 6149 | 64602 | 91024,[تخريج شرح السنة 1686] | [الاستذكار 7/624] | [عمدة التفسير 1/416] | [تخريج المسند لشعيب 10086],1.0,1.0,1.0,1.0,llm_judge,,,,10135.72,"لقد حث النبي صلى الله عليه وسلم على الصدقة وبين فضلها العظيم، مؤكداً أنها لا تنقص المال بل تزيد فيه البركة، وأنها من أسباب العزة والرفعة. ومن الأحاديث التي تبين فضل الصدقة ولو بالقليل ما يلي:

1. عن أبي هريرة رضي الله عنه قال: ""ما نقصت صدقة من مال، وما زاد الله عبدا بعفو إلا عزا، وما تواضع عبد إلا رفعه الله"".
- النص أو معناه: الحديث يقرر أن الصدقة لا تنقص المال حقيقة، بل تجبره بالبركة والزيادة في الثواب.
- شرح مختصر: الصدقة تطهر المال وتزيد البركة فيه، وهي طاعة لله وإغناء للفقراء، وبها يقطع المتصدق أسباب الشر في النفوس.
- الدلالة: يبين الحديث أن الصدقة ولو كانت قليلة لا تؤدي إلى نقص المال، بل هي سبب للبركة والزيادة.
- [الاستذكار 7/624] و [عمدة التفسير 1/416].

2. عن أبي هريرة رضي الله عنه في قصة الرجل الذي سأل النبي صلى الله عليه وسلم عن الصدقة: ""أمر رسول الله صلى الله عليه وسلم بالصدقة... فقال رجل: يا رسول الله، عندي دينار. فقال: أنفقه على نفسك. قال: عندي دينار آخر. قال: أنفقه على زوجتك. قال: عندي دينار آخر. قال: أنفقه على ولدك. قال: عندي دينار آخر. قال: أنفقه على خادمك. قال: عندي دينار آخر. قال: أنت أبصر"".
- النص أو معناه: الحديث يوضح ترتيب الأولويات في النفقة والصدقة، حيث يبدأ الإنسان بنفسه ومن يعول، ثم يتصدق بما فاض عن حاجته.
- شرح مختصر: يوضح الحديث التربية النبوية في ترتيب الأولويات، بحيث يكفي المرء أهله ومن تلزمه نفقته، ثم يتصدق عن ظهر غنى.
- الدلالة: يدل الحديث على أن الصدقة مشروعة ومحثوث عليها حتى لو كانت قليلة، مع مراعاة ترتيب الأولويات في الإنفاق.
- [تخريج شرح السنة 1686] و [تخريج المسند لشعيب 10086].",
FIQ-E-01,Fiqh,Easy,ما شروط صحة الوضوء؟,Fiqh,fiqh,fiqh,True,1.0,single_source,7547a07b-7de3-4604-96eb-ccef62a9212a | 4b148fb6-5ba7-4e26-ad6f-c48fc38c9c1d | e086d28d-9be1-4588-8958-40266c0555c9 | 4e35bd4b-b535-4f3d-91cb-8326bf65dd70 | a4c5d5ca-6e8f-4527-931c-184113c5eb7f,[م.ف.ك — ج44، ص444] | [م.ف.ك — ج44، ص354] | [م.ف.ك — ج44، ص328],1.0,1.0,1.0,1.0,llm_judge,,,,45060.82,"تتنوع شروط الوضوء بين شروط وجوب وشروط صحة، حيث يُقصد بشروط الصحة الأمور التي لا يصح الوضوء إلا بها. وقد ذكر الفقهاء مجموعة من الشروط لصحة الوضوء، منها: 

1. عموم البشرة بالماء الطهور: أي إيصال الماء إلى جميع الأعضاء الواجب غسلها، بحيث لا يبقى موضع ولو بمقدار مغرز إبرة لم يصبه الماء [م.ف.ك — ج44، ص328].
2. زوال ما يمنع وصول الماء إلى الجسد: كالشمع أو الشحم أو العجين أو الطين أو غيرها من الحوائل التي تمنع وصول الماء للبشرة [م.ف.ك — ج44، ص328].
3. النية: وهي القصد إلى الفعل، وهي شرط عند جميع الفقهاء [م.ف.ك — ج44، ص354].
4. إباحة الماء: أن يكون الماء المستخدم مباحاً [م.ف.ك — ج44، ص444].
5. انقطاع الحدث حال التوضؤ، والعلم بكيفية الوضوء، وعدم وجود صارف عن الوضوء، وجريان الماء على الأعضاء، وبلوغ دعوة النبي ﷺ للمكلف [م.ف.ك — ج44، ص444].

أما فيما يتعلق ببعض المسائل الأخرى كالموالاة والترتيب، فقد اختلف الفقهاء في كونها من شروط الصحة (الفرائض) أو من السنن، حيث ذهب الجمهور إلى أن الترتيب سنة، بينما ذهب الحنفية وبعض المالكية إلى وجوبه، وكذلك الحال في الموالاة التي اعتبرها المالكية والمشهور عند الحنابلة واجبة، بينما ذهب آخرون إلى أنها سنة [م.ف.ك — ج44، ص354].",
FIQ-E-02,Fiqh,Easy,ما نواقض الوضوء في الفقه؟,Fiqh,fiqh,fiqh,True,1.0,single_source,73819889-b038-421c-afd4-cd413d9ae2b0 | 313f875b-6cb6-4b1d-bb4c-a190f2a3cdd0 | 7c163240-2226-48bc-b7c8-2f417aa7f305 | 0427529c-c66b-4d06-82b1-18c78370f954 | 53501b08-8193-4a9a-aaee-daa5d92afbb4,[م.ف.ك — ج44، ص385] | [م.ف.ك — ج44، ص448] | [م.ف.ك — ج33، ص85] | [م.ف.ك — ج44، ص392] | [م.ف.ك — ج44، ص396],1.0,1.0,1.0,1.0,llm_judge,,,,10733.51,"تتنوع نواقض الوضوء في الفقه الإسلامي بين ما هو متفق عليه وما هو محل خلاف بين المذاهب، ويمكن إجمال أبرزها فيما يلي:

أولاً: الخارج من السبيلين (الذكر والدبر أو فرج المرأة)، سواء كان معتاداً كالبول والغائط أو غير معتاد كالدود والحصى، وسواء كان السبيلان مفتوحين أو مسدودين [م.ف.ك — ج44، ص385].

ثانياً: زوال العقل، ويشمل ذلك النوم، والإغماء، والجنون، والسكر، حيث اتفق الفقهاء على أن هذه الأمور ناقضة للوضوء [م.ف.ك — ج44، ص392].

ثالثاً: مس فرج الآدمي، وقد اختلف الفقهاء في ذلك؛ فبينما ذهب الشافعية والحنابلة إلى أنه ناقض، ذهب الحنفية إلى عدم نقضه، وذهب المالكية إلى تفصيلات خاصة [م.ف.ك — ج33، ص85] [م.ف.ك — ج44، ص392].

رابعاً: مسائل أخرى محل خلاف أو تفصيل:
- خروج النجاسات من غير السبيلين: ذهب المالكية والشافعية إلى أنه غير ناقض للوضوء، وإنما يلزم تطهير الموضع فقط [م.ف.ك — ج44، ص385].
- أكل لحم الإبل: ذهب الحنابلة إلى أنه ناقض للوضوء، بينما ذهب جمهور الفقهاء إلى عدم نقضه [م.ف.ك — ج44، ص396].
- الردة: ذهب الحنفية والشافعية في الأصح إلى أنها بذاتها ليست من نواقض الوضوء، وإنما هي محبطة للعمل [م.ف.ك — ج44، ص392].
- التقاء بشرتي الرجل والمرأة: محل خلاف بين الفقهاء في كونه ناقضاً أم لا [م.ف.ك — ج44، ص392].

كما ذكر الفقهاء أموراً أخرى مثل غسل الميت، والشك في الوضوء، والقهقهة في الصلاة، وأكل الأطعمة المحرمة، ولكل منها تفصيل في كتب الفقه [م.ف.ك — ج44، ص448] [م.ف.ك — ج44، ص396].",
FIQ-E-03,Fiqh,Easy,ما أركان الصلاة؟,Fiqh,fiqh,fiqh,True,1.0,single_source,33f633d5-f141-4501-b557-fcd04609a9ad | 7ba5e954-33a5-491e-8314-4ce59d70d1b2 | f507cd42-9642-48ca-8807-78b7adb4f410 | d685409e-0fb6-43ca-90c3-7f01536f0792 | 87ed9fa4-542f-4e00-bd4d-1fe39ff792a5,[م.ف.ك — ج28، ص387] | [م.ف.ك — ج24، ص112] | [م.ف.ك — ج24، ص111] | [م.ف.ك — ج28، ص50],1.0,1.0,1.0,1.0,llm_judge,,,,46222.08,"تختلف أركان الصلاة باختلاف المذاهب الفقهية، حيث عرفها الجمهور (المالكية والشافعية والحنابلة) بأنها أقوال وأفعال مفتتحة بالتكبير ومختتمة بالتسليم مع النية، بينما يراها الحنفية اسمًا للأفعال المعلومة من القيام والركوع والسجود [م.ف.ك — ج28، ص50].

أركان الصلاة عند جمهور الفقهاء:
ذهب جمهور الفقهاء إلى أن أركان الصلاة هي: النية (واعتبرها الحنابلة شرطاً)، وتكبيرة الإحرام، والقيام، وقراءة الفاتحة في كل ركعة، والركوع، والاعتدال بعده، والسجود، والجلوس بين السجدتين، والجلوس للتشهد الأخير، والتشهد الأخير [م.ف.ك — ج24، ص111].

أركان الصلاة عند الحنفية:
يرى الحنفية أن أركان الصلاة ستة وهي: القيام، والقراءة، والركوع، والسجود، والقعدة الأخيرة (بقدر التشهد)، والخروج بصنعة (التسليم) [م.ف.ك — ج28، ص387]. كما يضيفون وجوب ترتيب الأركان، وإتمام الصلاة، والانتقال من ركن إلى ركن [م.ف.ك — ج24، ص112].",
FIQ-E-04,Fiqh,Easy,ما مفسدات الصيام في الفقه؟,Fiqh,fiqh,fiqh,True,1.0,single_source,2fb6e72c-f3de-45b5-8a9b-696762a52052 | 82d4e2d3-0596-412a-a1c8-11370c3265a2 | 02583ab5-226b-4373-8d97-1edfd9533be8 | a38b61be-f633-4c0a-8ab3-920f0737e28b | be636d0d-50b0-4256-8842-ebd6eaa0d0b6,[م.ف.ك — ج29، ص61] | [م.ف.ك — ج6، ص288] | [م.ف.ك — ج29، ص384],1.0,1.0,1.0,1.0,llm_judge,,,,10544.41,"تتعدد مفسدات الصيام في الفقه الإسلامي، ويُجمع العلماء على أن من جامع أو استمنى أو طعم (أكل) أو شرب عن قصد مع ذكر الصوم في نهاره فقد أفسد صومه [م.ف.ك — ج6، ص288]. كما يُعد رفع النية من مفسدات الصيام التي توجب القضاء [م.ف.ك — ج29، ص384].

أما فيما يتعلق بالقيء، فالجمهور على أن من ذرعه القيء (أي غلبه) فليس بمفطر، بينما من استقاء (تعمد القيء) فإنه يفسد صومه [م.ف.ك — ج6، ص288].

وفي المقابل، هناك أمور لا تفسد الصوم، منها:
- الأكل والشرب في حال النسيان: ذهب جمهور الفقهاء (الحنفية والشافعية والحنابلة) إلى أنه لا يفسد الصوم، خلافاً للمالكية [م.ف.ك — ج29، ص61].
- الجماع في حال النسيان: ذهب الحنفية والشافعية إلى أنه لا يفطر، بينما يرى المالكية والحنابلة فساد الصوم به [م.ف.ك — ج29، ص61].
- دخول الغبار أو الذباب أو الدخان إلى الحلق بغير قصد، وكذلك الأدهان (دهن الرأس أو الشارب) والاحتلام، فكل ذلك لا يفسد الصوم إجماعاً [م.ف.ك — ج29، ص61].",
FIQ-E-05,Fiqh,Easy,ما حكم صلاة الجمعة على المسلم المقيم؟,Fiqh,fiqh,quran + hadith + fiqh,False,0.0,multi_source,422c2c84-00b2-4746-8468-00c3905938ca | 311741ff-1505-4895-a57a-fbedbe082b47 | 21878994-ad24-49df-9acb-9cea82c34196 | 45cf0368-a320-4bad-8ac5-2cc76242f594 | 102266,[م.ف.ك — ج28، ص195] | [م.ف.ك — ج24، ص41] | [Quran سورة الجمعة 9-11] | [م.ف.ك — ج39، ص26] | [م.ف.ك — ج28، ص197] | [م.ف.ك — ج28، ص196],1.0,1.0,1.0,1.0,llm_judge,,,,108034.3,"صلاة الجمعة واجبة على كل مسلم مقيم، وهي حق واجب على الأحرار اتفاقاً [م.ف.ك — ج24، ص41]. وقد استدل الفقهاء على وجوبها بقوله تعالى: {يَاأَيُّهَا الَّذِينَ آمَنُوا إِذَا نُودِيَ لِلصَّلَاةِ مِنْ يَوْمِ الْجُمُعَةِ فَاسْعَوْا إِلَى ذِكْرِ اللَّهِ وَذَرُوا الْبَيْعَ ۚ ذَلِكُمْ خَيْرٌ لَكُمْ إِنْ كُنْتُمْ تَعْلَمُونَ} [Quran سورة الجمعة 9-11].

وقد فصل الفقهاء في شروط وجوبها على المقيم كالتالي:

1. الإقامة: تجب الجمعة على المقيم في المصر، واختلف الفقهاء في تعريف المصر وشروط إقامتها؛ فبينما اشترط الحنفية إقامتها في ""مصر"" (بلدة ترفع إليها الخصومات وتنفذ فيها الأحكام)، اكتفى الشافعية والمالكية والحنابلة بإقامتها في مكان صالح للاستيطان [م.ف.ك — ج28، ص195].
2. سماع النداء: ذهب جمهور الفقهاء إلى أن الجمعة تجب على من كان خارج المصر إذا سمع النداء، مستدلين بعموم الآية الكريمة وبما روي عن النبي ﷺ في شأن من سمع النداء [م.ف.ك — ج39، ص26].
3. الاستثناءات: تسقط الجمعة عن المسافر والمريض والمرأة والصبي والعبد، لقول النبي ﷺ: ""من كان يؤمن بالله واليوم الآخر فعليه الجمعة إلا مريض، أو مسافر، أو امرأة، أو صبي، أو مملوك"" [م.ف.ك — ج28، ص197].

كما يؤكد الفقه أن الجمعة لا تقضى إذا فات وقتها، بل يستبدل بها صلاة الظهر، ويشترط لصحتها دخول وقت الظهر [م.ف.ك — ج28، ص196].",
FIQ-E-06,Fiqh,Easy,ما شروط وجوب الزكاة؟,Fiqh,fiqh,fiqh,True,1.0,single_source,fd83574e-c56f-41a9-96ac-8500a8fc12f5 | c304e549-2922-4491-88f6-75ef1709de39 | 3ce644e8-a893-4cbd-8b47-3b6694fca2f5 | dbd97e12-d248-4927-9b76-a0b6a32cc598 | 72768e3d-845f-4790-925e-59a8d31acdb4,[م.ف.ك — ج24، ص235] | [م.ف.ك — ج24، ص230],1.0,1.0,1.0,1.0,llm_judge,,,,17040.09,"اتفق الفقهاء على أن الزكاة تجب على كل مسلم بالغ عاقل [م.ف.ك — ج24، ص230]. وقد حدد العلماء مجموعة من الشروط التي يجب توافرها في المال حتى تجب فيه الزكاة، وهي كالتالي:

1. كون المال مملوكاً لمعين: فلا زكاة في المال الذي لا مالك له [م.ف.ك — ج24، ص235].
2. أن تكون ملكية المال مطلقة: أي أن يكون المالك متمكناً من التصرف في المال رقبةً ويداً [م.ف.ك — ج24، ص235].
3. النماء: أن يكون المال قابلاً للزيادة [م.ف.ك — ج24، ص235].
4. الزيادة على الحاجات الأصلية: أن يفضل المال عن حوائج المكلف الأساسية [م.ف.ك — ج24، ص235].
5. بلوغ النصاب: أن يصل المال إلى المقدار المحدد شرعاً لكل نوع من الأموال [م.ف.ك — ج24، ص235].
6. حولان الحول: أن يمر على المال عام هجري كامل في ملك صاحبه [م.ف.ك — ج24، ص235].
7. الفراغ من الدين: أن يكون المال خالياً من الديون التي تنقص النصاب، حيث ذهب جمهور الفقهاء إلى أن الدين يمنع وجوب الزكاة في قدره [م.ف.ك — ج24، ص235، 246].",
FIQ-E-07,Fiqh,Easy,ما حكم الجمع بين الصلاتين في السفر؟,Fiqh,fiqh,fiqh,True,1.0,single_source,ae711fd0-645b-49cb-acd1-cae622b471b5 | 9166290d-b6e7-4ca4-a89c-b23b0d952e57 | 4e4a2cc8-a9b1-4a9e-8e30-fb64ec567387 | 86398764-aeef-4d73-81d8-9cb00e66819a | fea583ef-406e-4627-9b92-4e0223977743,[م.ف.ك — ج16، ص283] | [م.ف.ك — ج16، ص286] | [م.ف.ك — ج16، ص285],1.0,1.0,1.0,1.0,llm_judge,,,,38818.94,"اختلف الفقهاء في حكم الجمع بين الصلاتين في السفر على قولين رئيسيين:

أولاً: ذهب جمهور الفقهاء (المالكية، والشافعية، والحنابلة) إلى جواز الجمع بين الظهر والعصر، وبين المغرب والعشاء في السفر، سواء كان جمع تقديم أو جمع تأخير، وذلك دفعاً للمشقة عن المسافر [م.ف.ك — ج16، ص283]. واشترطوا لذلك أن يكون السفر طويلاً (مما تقصر فيه الصلاة) وألا يكون سفر معصية [م.ف.ك — ج16، ص283].

ثانياً: ذهب الحنفية وبعض التابعين (كالحسن البصري والنخعي) إلى عدم جواز الجمع بين الصلاتين في السفر، وتأولوا الأحاديث الواردة في ذلك على أنه ""جمع صوري""، أي أن يؤخر المسافر الصلاة الأولى إلى آخر وقتها ويقدم الثانية في أول وقتها، بحيث تظهر كل صلاة وكأنها في وقتها [م.ف.ك — ج16، ص285].

شروط الجمع عند القائلين به:
- جمع التقديم: يشترط فيه الترتيب (البداءة بالأولى)، ونية الجمع، والموالاة بين الصلاتين، ودوام السفر حال افتتاح الصلاتين [م.ف.ك — ج16، ص286].
- جمع التأخير: يشترط فيه نية الجمع قبل خروج وقت الصلاة الأولى، واستمرار السفر إلى حين دخول وقت الثانية [م.ف.ك — ج16، ص286].

كما تجدر الإشارة إلى أن المالكية لا يشترطون طول مسافة السفر للجمع، بينما يرى الشافعية والحنابلة اختصاص الرخصة بالسفر الطويل [م.ف.ك — ج16، ص284، 287].",
